label,num_features,reduction_methos,sensivity,specificity,precision
blues,49,LDA,0.75,0.8111111111111111,0.30612244897959184
blues,52,LDA,0.7,0.8555555555555555,0.35
blues,55,LDA,0.7,0.8277777777777777,0.3111111111111111
blues,58,LDA,0.7,0.8222222222222222,0.30434782608695654
blues,61,LDA,0.7,0.8444444444444444,0.3333333333333333
blues,64,LDA,0.7,0.8666666666666667,0.3684210526315789
blues,67,LDA,0.7,0.8611111111111112,0.358974358974359
blues,70,LDA,0.75,0.8666666666666667,0.38461538461538464
blues,73,LDA,0.7,0.9,0.4375
blues,76,LDA,0.7,0.9055555555555556,0.45161290322580644
blues,79,LDA,0.75,0.8888888888888888,0.42857142857142855
blues,82,LDA,0.8,0.8888888888888888,0.4444444444444444
blues,85,LDA,0.75,0.8944444444444445,0.4411764705882353
blues,88,LDA,0.75,0.8944444444444445,0.4411764705882353
blues,91,LDA,0.75,0.8833333333333333,0.4166666666666667
